hsa-lncRNA9197-4	RP11-276H19.1
hsa-lncRNA18224-3	RP11-946L20.2
hsa-lncRNA5393-4	AP000330.8
hsa-lncRNA2634-1	RP11-356O9.1
hsa-lncRNA6089-7	RP11-420J11.2
hsa-lncRNA4036-11	LINC00661
hsa-lncRNA16727-3	CTB-27N1.1
hsa-lncRNA5668-5	AC098973.2
hsa-lncRNA18780-1	RP1-122K4.3
hsa-lncRNA15797-5	RP11-506N2.1
hsa-lncRNA13985-2	AC092168.3
hsa-lncRNA5062	RP5-1164C1.2
hsa-lncRNA10588	RP11-124O11.2
hsa-lncRNA5930-3	RP11-71E19.1
hsa-lncRNA17904-2	RP11-115J16.3
hsa-lncRNA16445-5	CTC-347C20.2
hsa-lncRNA7017-2	CTD-2275D24.1
hsa-lncRNA9564	RP11-13E5.2
hsa-lncRNA8638	NRG1-IT2
hsa-lncRNA464-2	RP11-533N14.3
hsa-lncRNA15953-3	RP11-404I7.2
hsa-lncRNA12250-5	RP11-47I22.2
hsa-lncRNA5515-1	TUG1
hsa-lncRNA15784-2	RP11-545H22.1
hsa-lncRNA3789	RP11-621L6.3
hsa-lncRNA9341	RP11-542K23.7
hsa-lncRNA6958	CTD-2313F11.3
hsa-lncRNA5416-5	BRWD1-AS1
hsa-lncRNA16466-2	RP11-229C3.2
hsa-lncRNA3771	RP11-861E21.2
hsa-lncRNA9600	TTTY21B
hsa-lncRNA10935	KCNQ1OT1
hsa-lncRNA859-3	LINC00703
hsa-lncRNA12512-1	RP11-30K9.6
hsa-lncRNA632-2	RP11-576D8.4
hsa-lncRNA5498-12	CTA-211A9.5
hsa-lncRNA4994-3	AC009950.2
hsa-lncRNA5962-1	RP11-200A1.1
hsa-lncRNA4460-1	AC023115.2
hsa-lncRNA18014-2	RP11-567J20.3
hsa-lncRNA15710-2	RP13-494C23.1
hsa-lncRNA74	RP11-276H7.3
hsa-lncRNA11389	RP11-776A13.3
hsa-lncRNA10363-1	RP11-295G20.2
hsa-lncRNA10094	RP11-350G8.5
hsa-lncRNA16719	CTC-353G13.1
hsa-lncRNA1023-3	RP11-517P14.2
hsa-lncRNA2895-11	PWRN1
hsa-lncRNA13585-5	CTD-2619J13.14
hsa-lncRNA9571	RP11-265D19.6
hsa-lncRNA8933-7	AC083843.2
hsa-lncRNA15967-4	RP13-884E18.4
hsa-lncRNA14901-2	DSCR4-IT1
hsa-lncRNA10389	RP11-544D21.2
hsa-lncRNA7093-2	RP11-1E3.1
hsa-lncRNA5267-1	RP11-164D18.2
hsa-lncRNA10353	RP5-1061H20.4
hsa-lncRNA4458-5	AC007392.3
hsa-lncRNA2364	INTS6-AS1
hsa-lncRNA1720-6	RP11-168K9.2
hsa-lncRNA16269-1	CTD-2023M8.1
hsa-lncRNA12310-5	RP11-7F17.4
hsa-lncRNA4292	AC079145.4
hsa-lncRNA4435-1	AC093159.1
hsa-lncRNA2469-1	LINC00430
hsa-lncRNA4217-2	U91324.1
hsa-lncRNA16820-5	RP3-527G5.1
hsa-lncRNA1966-3	RP11-542B15.1
hsa-lncRNA6378-1	RP11-340A13.2
hsa-lncRNA1383-5	ZBED5-AS1
hsa-lncRNA7011-1	RP11-79P5.7
hsa-lncRNA11479-1	RP11-473M14.3
hsa-lncRNA3765-7	RP11-712C7.1
hsa-lncRNA4953	AC097468.4
hsa-lncRNA13890-2	AC007386.2
hsa-lncRNA16512-15	LUCAT1
hsa-lncRNA11436-1	RP11-70F11.11
hsa-lncRNA6224-5	RP11-281P23.2
hsa-lncRNA13634-5	AC107070.1
hsa-lncRNA18251	LINC01151
hsa-lncRNA8770-1	RP11-38H17.1
hsa-lncRNA6853	RP1-167G20.2
hsa-lncRNA18512-6	RP11-375O18.2
hsa-lncRNA5056-5	RP11-128M1.1
hsa-lncRNA13005-2	RP11-434D2.12
hsa-lncRNA4468-2	AC022201.4
hsa-lncRNA1688	AP006216.10
hsa-lncRNA5385-2	LINC00945
hsa-lncRNA1067	RP11-809M12.1
hsa-lncRNA6832	MIR4458HG
hsa-lncRNA9177-2	RP11-15B24.4
hsa-lncRNA3394-4	RP11-525K10.1
hsa-lncRNA17538	POU6F2-AS2
hsa-lncRNA6640-2	RP11-364P22.1
hsa-lncRNA17221-4	RP11-12A2.3
hsa-lncRNA9237	RP11-49O14.2
hsa-lncRNA8931-1	CTD-2342N23.3
hsa-lncRNA4923-3	AC012462.2
hsa-lncRNA1261-11	RP11-245J24.1
hsa-lncRNA13515-4	LINC00662
hsa-lncRNA6508-1	AC113617.1
hsa-lncRNA4203-4	LINC01105
hsa-lncRNA13598-1	RP13-539J13.1
hsa-lncRNA9359	RP11-205K6.2
hsa-lncRNA4511-8	AC105053.4
hsa-lncRNA2042-2	RP11-202G11.2
hsa-lncRNA5362-7	AL035610.1
hsa-lncRNA6602-3	RP11-292D4.1
hsa-lncRNA8770-5	RP11-38H17.1
hsa-lncRNA13078-1	RP11-893F2.9
hsa-lncRNA17335-1	RP11-347L18.1
hsa-lncRNA10200-8	GS1-204I12.1
hsa-lncRNA2104-2	RP1-46F2.2
hsa-lncRNA1488	CTD-2560E9.5
hsa-lncRNA18597-6	RP11-554F20.1
hsa-lncRNA1273-1	RP11-78A18.2
hsa-lncRNA15567-6	RP11-48F14.1
hsa-lncRNA18827-7	XIST
hsa-lncRNA15531-1	RP11-71G7.1
hsa-lncRNA5284	RP5-908M14.5
hsa-lncRNA204-2	RP11-330M19.1
hsa-lncRNA5510-3	RP11-375H17.1
hsa-lncRNA804-9	RP11-439E19.3
hsa-lncRNA13692	AC068286.1
hsa-lncRNA4915-1	AC093381.2
hsa-lncRNA18866	RP1-315G1.3
hsa-lncRNA11772-2	LINC00424
hsa-lncRNA10958	RP11-51B23.3
hsa-lncRNA874-3	RP11-554I8.1
hsa-lncRNA9116	RP11-374M1.4
hsa-lncRNA4124	CTC-378H22.2
hsa-lncRNA18048-1	LINC00968
hsa-lncRNA9606	LINC00279
hsa-lncRNA7540-10	RP11-457M11.5
hsa-lncRNA1412	RP1-239B22.5
hsa-lncRNA8576-3	RP11-1080G15.2
hsa-lncRNA17002-6	RP13-476E20.1
hsa-lncRNA5498-21	CTA-211A9.5
hsa-lncRNA14275-1	AC018890.4
hsa-lncRNA8889	KIAA0196-AS1
hsa-lncRNA17210-1	RP11-55K22.5
hsa-lncRNA16366-2	RP11-317O24.1
hsa-lncRNA18801-1	RP11-524P6.1
hsa-lncRNA11855-4	RP11-172E9.2
hsa-lncRNA5170	SNHG11
hsa-lncRNA2422	LINC00402
hsa-lncRNA522-1	LINC00626
hsa-lncRNA6856-3	RP11-321E2.3
hsa-lncRNA17135-2	RP1-97J1.2
hsa-lncRNA12897-9	LINC01081
hsa-lncRNA5506-1	CTA-929C8.8
hsa-lncRNA4772-1	AC008063.3
hsa-lncRNA535	RP3-471M13.2
hsa-lncRNA13665	AC011747.3
hsa-lncRNA16461-3	CTD-2275D24.4
hsa-lncRNA18607-1	RP11-82L2.1
hsa-lncRNA12512-2	RP11-30K9.6
hsa-lncRNA10280-8	RP11-15I11.3
hsa-lncRNA18827-5	XIST
hsa-lncRNA15829-2	RP11-567N4.2
hsa-lncRNA12445-7	RP11-16E12.2
hsa-lncRNA10749	RP11-478K7.2
hsa-lncRNA6648-4	RP11-563E2.2
hsa-lncRNA9486-2	RP5-1172N10.2
hsa-lncRNA16512-4	LUCAT1
hsa-lncRNA6361	LNX1-AS2
hsa-lncRNA2076-1	RP11-626I20.3
hsa-lncRNA1833	RERG-AS1
hsa-lncRNA5067-2	CASC20
hsa-lncRNA7819-2	RP11-527F13.1
hsa-lncRNA8007-7	AC147651.3
hsa-lncRNA10584-2	RP11-258F22.1
hsa-lncRNA5250-1	RP11-560A15.4
hsa-lncRNA15231-2	RP11-875H7.1
hsa-lncRNA14794-4	LINC00659
hsa-lncRNA9277-1	RP11-308N19.4
hsa-lncRNA15802	RP11-84A1.3
hsa-lncRNA12897-8	LINC01081
hsa-lncRNA993	RP13-259N13.2
hsa-lncRNA5604-9	CTA-384D8.33
hsa-lncRNA5562-2	Z83851.4
hsa-lncRNA17993	RP11-150O12.3
hsa-lncRNA586-2	LINC01037
hsa-lncRNA492	RP11-71G12.1
hsa-lncRNA13662-21	LINC00299
hsa-lncRNA6087	LINC01014
hsa-lncRNA3262-2	RP11-452L6.7
hsa-lncRNA9758-1	RP11-288L9.1
hsa-lncRNA5987-1	RP11-88H10.2
hsa-lncRNA16204-2	CTD-2287N17.1
hsa-lncRNA15330-2	RP11-779P15.2
hsa-lncRNA6892-8	CTD-2118P12.1
hsa-lncRNA11822-1	LINC01066
hsa-lncRNA11814-1	LINC00365
hsa-lncRNA15504-1	RP11-450H5.1
hsa-lncRNA5387-3	LINC00649
hsa-lncRNA13001-2	AC004448.5
hsa-lncRNA11090-2	AP003774.6
hsa-lncRNA1902-9	RP11-96H19.1
hsa-lncRNA10610	RP11-342C24.8
hsa-lncRNA13079-2	RP11-94C24.6
hsa-lncRNA16512-11	LUCAT1
hsa-lncRNA1112-8	RP11-90J7.2
hsa-lncRNA5547	LL22NC01-81G9.3
hsa-lncRNA15513	RP11-3K16.2
hsa-lncRNA8709	RP11-513O17.2
hsa-lncRNA17467-1	AC004543.2
hsa-lncRNA3056-2	RP11-8P11.3
hsa-lncRNA16368-5	CTD-2089N3.2
hsa-lncRNA14049	AC011753.5
hsa-lncRNA8256-2	RP5-1185I7.1
hsa-lncRNA8308	RP11-645N11.3
hsa-lncRNA4456-2	AC074391.1
hsa-lncRNA15959-1	RP11-192C21.2
hsa-lncRNA15828-6	RP11-542G1.1
hsa-lncRNA10101	RP11-98G7.1
hsa-lncRNA9423	RP11-229P13.15
hsa-lncRNA16285	RP11-351N6.1
hsa-lncRNA3181-2	RP11-424I19.2
hsa-lncRNA13896	AC007389.3
hsa-lncRNA5439	AP001057.1
hsa-lncRNA7834-2	RP4-662A9.2
hsa-lncRNA10546-1	RP11-435M3.2
hsa-lncRNA16516-5	RP11-133F8.2
hsa-lncRNA5555-2	CTA-150C2.13
hsa-lncRNA16565-1	CTC-339F2.2
hsa-lncRNA16270-2	RP11-124N3.2
hsa-lncRNA14933-1	AP001053.11
hsa-lncRNA4389-3	AC106869.2
hsa-lncRNA9613	AC010891.2
hsa-lncRNA7138-1	RP11-371M22.1
hsa-lncRNA7464-1	RP1-290I10.7
hsa-lncRNA8624-1	AC145110.1
hsa-lncRNA3179-1	RP11-66B24.7
hsa-lncRNA5334-2	AF241725.4
hsa-lncRNA2842-17	MEG3
hsa-lncRNA3179-2	RP11-66B24.7
hsa-lncRNA1876	RP11-155I9.1
hsa-lncRNA525-1	RP5-1018K9.1
hsa-lncRNA18750-3	RP11-188C12.3
hsa-lncRNA7420	RP3-400B16.1
hsa-lncRNA7315	CTD-2270F17.1
hsa-lncRNA15862-2	RP11-562F9.2
hsa-lncRNA9732-2	RP1-224A6.3
hsa-lncRNA1922-1	RP11-686F15.2
hsa-lncRNA1599-4	RAB30-AS1
hsa-lncRNA1153-1	RP11-80H5.2
hsa-lncRNA7819-1	RP11-527F13.1
hsa-lncRNA7212	CTB-138E5.1
hsa-lncRNA8050-2	AC005550.4
hsa-lncRNA5489-1	AP000343.2
hsa-lncRNA3109-3	RP11-326A19.4
hsa-lncRNA6381-1	RP11-16N2.1
hsa-lncRNA18239	RP11-4K16.2
hsa-lncRNA16387-1	AC022431.3
hsa-lncRNA2887-3	RP11-580I1.2
hsa-lncRNA3976	RP11-94B19.1
hsa-lncRNA18896-2	U82670.4
hsa-lncRNA18851	AMMECR1-IT1
hsa-lncRNA10324	RP11-400N13.1
hsa-lncRNA6372-3	IGFBP7-AS1
hsa-lncRNA4494-1	AC073628.1
hsa-lncRNA16593-4	RP11-114J13.1
hsa-lncRNA13688-3	AC064875.2
hsa-lncRNA13539-1	AC007773.2
hsa-lncRNA15808-1	RP11-12K22.1
hsa-lncRNA14926-1	AP001631.9
hsa-lncRNA11699-1	LINC00944
hsa-lncRNA6833-5	RP11-417J1.1
hsa-lncRNA4356-2	AC093822.1
hsa-lncRNA2790-9	LINC00642
hsa-lncRNA5650-2	AC144521.1
hsa-lncRNA13446	LINC01029
hsa-lncRNA12990-3	AC005703.2
hsa-lncRNA8849	RP11-1101K5.1
hsa-lncRNA13168-1	RP11-316M20.1
hsa-lncRNA171-2	RP11-329N22.1
hsa-lncRNA8664-1	RP11-863K10.2
hsa-lncRNA864-2	RP11-445P17.3
hsa-lncRNA9122-1	RP11-318K12.2
hsa-lncRNA1303-3	RP11-442O18.2
hsa-lncRNA17002-2	RP11-79N23.1
hsa-lncRNA12594-3	LINC00928
hsa-lncRNA11475-1	RP11-366L20.4
hsa-lncRNA6434-3	RP11-10L7.1
hsa-lncRNA2605-3	RP11-384J4.1
hsa-lncRNA15087-6	AC026188.1
hsa-lncRNA11445-8	HOTAIR
hsa-lncRNA11343-3	AC091814.2
hsa-lncRNA11758	LINC00388
hsa-lncRNA3	RP5-857K21.15
hsa-lncRNA13707-2	AC010096.1
hsa-lncRNA10509-2	RP11-271F18.1
hsa-lncRNA264-4	RP11-575B7.3
hsa-lncRNA10337-2	RP11-496N12.6
hsa-lncRNA1261-5	RP11-245J24.1
hsa-lncRNA13795-1	AC013480.2
hsa-lncRNA7314-2	CTB-114C7.3
hsa-lncRNA14540-1	RP5-1069C8.2
hsa-lncRNA10659-3	RP11-144G16.1
hsa-lncRNA3068	RP11-307C19.2
hsa-lncRNA2773-10	CTD-2341M24.1
hsa-lncRNA880-4	LINC00707
hsa-lncRNA18048-5	LINC00968
hsa-lncRNA8741	RP11-7F18.2
hsa-lncRNA8639	NRG1-IT3
hsa-lncRNA7589-1	TDRG1
hsa-lncRNA14687	RP11-323C15.2
hsa-lncRNA7084-1	AC008592.8
hsa-lncRNA1635	RP11-115E19.1
hsa-lncRNA9949	RP4-651E10.4
hsa-lncRNA6508-6	AC113617.1
hsa-lncRNA9884	RP4-782L23.2
hsa-lncRNA2019-2	RP11-654D12.3
hsa-lncRNA17874-2	RP11-134O21.1
hsa-lncRNA6366-2	RP11-273B19.1
hsa-lncRNA9892-3	RP11-5P4.1
hsa-lncRNA7352-3	RP11-91H12.3
hsa-lncRNA3951-2	CTD-2354A18.1
hsa-lncRNA13479-1	TINCR
hsa-lncRNA7556-2	XXbac-BPG13B8.10
hsa-lncRNA7149-2	CTD-3179P9.2
hsa-lncRNA6010	RP11-454C18.1
hsa-lncRNA1596-3	RP11-876F14.1
hsa-lncRNA10595-2	RP11-168P8.5
hsa-lncRNA3393-5	RP11-345M22.1
hsa-lncRNA1118-6	RP11-506M13.3
hsa-lncRNA13507-3	CTD-2291D10.1
hsa-lncRNA1502-1	AP000479.1
hsa-lncRNA9115-1	RP11-95K23.6
hsa-lncRNA18483-3	RP11-274B18.2
hsa-lncRNA4452-5	AC074391.1
hsa-lncRNA3983-4	LINC00683
hsa-lncRNA1343-4	RP13-870H17.3
hsa-lncRNA5818-1	RP11-314M24.1
hsa-lncRNA10051-2	AL157902.3
hsa-lncRNA9966-6	RP5-1007M22.2
hsa-lncRNA9758-2	RP11-288L9.1
hsa-lncRNA16873-1	RP11-146I2.1
hsa-lncRNA5882	RP11-59E19.1
hsa-lncRNA2492	GPC5-IT1
hsa-lncRNA14483-4	AC093642.6
hsa-lncRNA4200	AC010729.1
hsa-lncRNA1995-7	RP11-54A9.1
hsa-lncRNA14013-5	LINC01114
hsa-lncRNA10874	RP11-223P11.2
hsa-lncRNA8685-5	RP11-770E5.3
hsa-lncRNA9410-3	RP11-98L5.2
hsa-lncRNA1134-2	LINC00858
hsa-lncRNA13482	CTD-2623N2.11
hsa-lncRNA873-4	PRKCQ-AS1
hsa-lncRNA13144-6	LINC00511
hsa-lncRNA16007-4	RP11-610P16.1
hsa-lncRNA14739-2	RP11-380D15.3
hsa-lncRNA12609-1	RP11-386M24.6
hsa-lncRNA11339-1	LINC00612
hsa-lncRNA10459-4	RP11-482E14.1
hsa-lncRNA1776	CACNA1C-IT2
hsa-lncRNA1625-4	RP11-867G2.5
hsa-lncRNA13751-6	AC097724.3
hsa-lncRNA16709-2	CTB-181F24.1
hsa-lncRNA17567-1	AC004869.2
hsa-lncRNA2745-6	RP11-361H10.3
hsa-lncRNA318-4	RP11-183M13.1
hsa-lncRNA17365-2	RP3-495K2.2
hsa-lncRNA16999-5	RP1-27K12.2
hsa-lncRNA4633-2	AC079988.3
hsa-lncRNA7005-5	RP11-60A8.1
hsa-lncRNA15113	ATP2B2-IT2
hsa-lncRNA229	RP4-784A16.2
hsa-lncRNA9225-2	RP11-370F5.4
hsa-lncRNA13721-1	AC018742.1
hsa-lncRNA2120-2	RP11-162N7.1
hsa-lncRNA14099-3	AC018866.1
hsa-lncRNA4203-10	LINC01105
hsa-lncRNA16177	RP11-310P5.1
hsa-lncRNA2573	GRTP1-AS1
hsa-lncRNA6591-1	RP11-364L4.3
hsa-lncRNA15005-3	LL22NC03-13G6.2
hsa-lncRNA14892-2	AP000569.9
hsa-lncRNA17520	RP11-89N17.2
hsa-lncRNA1361	AC090587.4
hsa-lncRNA6113-2	RP11-78H24.1
hsa-lncRNA6747-1	RP11-366H4.1
hsa-lncRNA12501-1	RP11-209K10.2
hsa-lncRNA13112-8	CTD-2319I12.1
hsa-lncRNA823-3	RP11-69C17.2
hsa-lncRNA6215-2	RP11-61G19.1
hsa-lncRNA17347	RPS6KA2-IT1
hsa-lncRNA16829	RP3-430A16.1
hsa-lncRNA12183	RP11-313C4.1
hsa-lncRNA1023-2	RP11-517P14.2
hsa-lncRNA12933	AC130689.5
hsa-lncRNA3039-3	RP11-279F6.1
hsa-lncRNA2273-2	LINC01079
hsa-lncRNA13154	CTD-2514K5.2
hsa-lncRNA12532-4	RP11-798K3.2
hsa-lncRNA199-2	LINC00853
hsa-lncRNA11172-1	RP11-379J13.2
hsa-lncRNA5304	AP003900.6
hsa-lncRNA4203-8	LINC01105
hsa-lncRNA1405-1	RP11-396O20.1
hsa-lncRNA16042-1	RP11-366M4.13
hsa-lncRNA4560-3	LINC01102
hsa-lncRNA6538-5	RP11-381N20.2
hsa-lncRNA16129-5	LINC01093
hsa-lncRNA12289-3	RP1-261D10.2
hsa-lncRNA12872-2	RP11-2L4.1
hsa-lncRNA2432-1	RP11-332E3.2
hsa-lncRNA11445-6	HOTAIR
hsa-lncRNA12872-3	RP11-2L4.1
hsa-lncRNA6260	SLIT2-IT1
hsa-lncRNA6754-4	RP11-756P10.4
hsa-lncRNA10511-9	SFTA1P
hsa-lncRNA4452-2	AC074391.1
hsa-lncRNA18431	RP11-337A23.3
hsa-lncRNA11090-1	AP003774.6
hsa-lncRNA13688-7	AC064875.2
hsa-lncRNA2529	LINC00443
hsa-lncRNA13300-4	RP11-687D19.1
hsa-lncRNA14448	AC105760.2
hsa-lncRNA12266	CTD-2509G16.5
hsa-lncRNA5232-3	RP4-715N11.2
hsa-lncRNA6570	RP11-775H9.1
hsa-lncRNA18067-1	RP11-163N6.2
hsa-lncRNA10033-4	RP11-426L16.8
hsa-lncRNA804-3	RP11-439E19.3
hsa-lncRNA12893-1	RP11-805I24.1
hsa-lncRNA18912	TTTY1
hsa-lncRNA10979	RP11-701I24.3
hsa-lncRNA14505-9	LINC00654
hsa-lncRNA10759	RP11-391J2.3
hsa-lncRNA118	RP1-125I3.2
hsa-lncRNA8005-1	AC226118.1
hsa-lncRNA4477-1	BOLA3-AS1
hsa-lncRNA14057-7	AC079922.3
hsa-lncRNA5649-2	AC144521.1
hsa-lncRNA4242-7	AC096559.1
hsa-lncRNA15388	RP11-71E19.5
hsa-lncRNA17666-3	RP11-142A5.1
hsa-lncRNA10510-4	RP11-271F18.4
hsa-lncRNA5006-1	AC006037.2
hsa-lncRNA2351-1	TPT1-AS1
hsa-lncRNA16137-2	RP11-217E13.1
hsa-lncRNA9993-1	RP5-898J17.1
hsa-lncRNA15866-1	RP11-168E14.1
hsa-lncRNA14464-1	AC114788.2
hsa-lncRNA7864	RP5-899B16.1
hsa-lncRNA16779-1	RP11-443C10.1
hsa-lncRNA6198	RP11-586D19.1
hsa-lncRNA11581	RP11-554E23.2
hsa-lncRNA10363-6	RP11-295G20.2
hsa-lncRNA9995-1	RP11-272L13.3
hsa-lncRNA14476	AC093585.6
hsa-lncRNA11706-2	RP11-526P6.1
hsa-lncRNA1554-1	AP000439.1
hsa-lncRNA13981-1	AC109826.1
hsa-lncRNA8437	RP5-1070G24.2
hsa-lncRNA14580-1	RP5-828K20.2
hsa-lncRNA5402-3	AP000688.29
hsa-lncRNA16480-4	CTC-459I6.1
hsa-lncRNA10021-1	KCNC4-AS1
hsa-lncRNA15373-2	RP11-500K19.1
hsa-lncRNA810	RP11-490E15.2
hsa-lncRNA12788-2	CRNDE
hsa-lncRNA10379-7	RP11-443B7.1
hsa-lncRNA12330-2	RP11-353P15.1
hsa-lncRNA5498-24	MIAT
hsa-lncRNA6892-10	CTD-2118P12.1
hsa-lncRNA2204-1	LINC00507
hsa-lncRNA10963	CTC-497E21.3
hsa-lncRNA6258-1	RP11-608O21.1
hsa-lncRNA5435-2	LINC00319
hsa-lncRNA10306-1	RP11-135J2.3
hsa-lncRNA15700-1	RP11-453O5.1
hsa-lncRNA16373	CTD-2081C10.1
hsa-lncRNA15052-9	LINC00899
hsa-lncRNA6617-2	RP11-73G16.2
hsa-lncRNA290	GNG12-AS1
hsa-lncRNA2562-2	LINC00354
hsa-lncRNA2228-2	RP13-977J11.8
hsa-lncRNA1887-1	AC079630.2
hsa-lncRNA5505-2	CTA-929C8.6
hsa-lncRNA5127-1	RP5-1097P24.1
hsa-lncRNA17248-4	RP11-715G15.1
hsa-lncRNA7540-3	RP11-457M11.5
hsa-lncRNA16552	CTC-551A13.1
hsa-lncRNA8458-3	AC099552.3
hsa-lncRNA5784	FOXP1-AS1
hsa-lncRNA9475-1	RP4-646N3.1
hsa-lncRNA10022-2	RP5-1074L1.1
hsa-lncRNA7637	RP11-472M19.2
hsa-lncRNA2994-13	LINC00926
hsa-lncRNA6004	RP11-167H9.4
hsa-lncRNA5668-4	AC098973.2
hsa-lncRNA17687-1	LINC01007
hsa-lncRNA9566	RP4-753P9.3
hsa-lncRNA16406-3	CTD-2170G1.2
hsa-lncRNA997-2	PARD3-AS1
hsa-lncRNA3896-2	RP11-456O19.3
hsa-lncRNA7207	RP11-215P8.3
hsa-lncRNA14154	NCKAP5-IT1
hsa-lncRNA3821	RP11-675P14.1
hsa-lncRNA11814-2	LINC00365
hsa-lncRNA6322-3	RP11-600L4.1
hsa-lncRNA12280	RP11-363J20.2
hsa-lncRNA17792-1	RP11-744I24.3
hsa-lncRNA11772-3	LINC00424
hsa-lncRNA1471-2	RP11-375D13.4
hsa-lncRNA8002-3	AC093627.10
hsa-lncRNA6947-1	CTD-2335O3.3
hsa-lncRNA6055-2	RP11-298O21.5
hsa-lncRNA5445-11	LINC00205
hsa-lncRNA465-3	RP11-433J22.3
hsa-lncRNA16429-8	CTC-537E7.2
hsa-lncRNA58	RP4-635E18.6
hsa-lncRNA17785	hsa-mir-490.1
hsa-lncRNA12816-5	LINC00922
hsa-lncRNA3644-1	RP11-160O5.1
hsa-lncRNA1686	AP000770.1
hsa-lncRNA6525-2	RP11-501E14.1
hsa-lncRNA18792-2	RP11-149B9.2
hsa-lncRNA4907-2	AC007879.7
hsa-lncRNA16931	XXbac-BPG299F13.14
hsa-lncRNA6604	RP11-76G10.1
hsa-lncRNA5721-2	U73166.2
hsa-lncRNA5323	LINC00478
hsa-lncRNA2958-1	RP11-540O11.1
hsa-lncRNA7010	RP11-79P5.2
hsa-lncRNA8776	RP11-92K15.1
hsa-lncRNA16999-3	RP1-27K12.2
hsa-lncRNA12250-1	RP11-47I22.2
hsa-lncRNA1438-2	RP5-1027O15.1
hsa-lncRNA16529	CTD-2215E18.3
hsa-lncRNA1507	AP000640.2
hsa-lncRNA16344	EGFLAM-AS2
hsa-lncRNA6408-1	RP11-567N4.3
hsa-lncRNA16859	RP11-456H18.1
hsa-lncRNA14764-2	GNAS-AS1
hsa-lncRNA8002-2	AC093627.10
hsa-lncRNA4283-3	AC010096.2
hsa-lncRNA13310	RP11-142I20.1
hsa-lncRNA10996	RP11-406D1.2
hsa-lncRNA9569	RP3-473B4.3
hsa-lncRNA15877	EMCN-IT2
hsa-lncRNA7533-3	U91328.19
hsa-lncRNA18778-2	GS1-600G8.5
hsa-lncRNA16910-1	U91328.21
hsa-lncRNA11698-2	RP11-407A16.3
hsa-lncRNA1739-1	AP002856.5
hsa-lncRNA16065-4	RP11-798M19.6
hsa-lncRNA1008	RP11-20F24.2
hsa-lncRNA207-2	RP4-683M8.2
hsa-lncRNA456	RP11-782C8.3
hsa-lncRNA16129-4	LINC01093
hsa-lncRNA14510-1	RP4-764O22.2
hsa-lncRNA4479-4	AC104135.3
hsa-lncRNA8601	RP11-177H13.2
hsa-lncRNA3601-6	RP1-62O9.3
hsa-lncRNA1914-2	RP11-579D7.4
hsa-lncRNA11445-11	HOTAIR
hsa-lncRNA10400	RP11-261C10.1
hsa-lncRNA11715-5	RP13-653N12.1
hsa-lncRNA6390-3	RP11-19C24.1
hsa-lncRNA9486-1	RP5-1172N10.2
hsa-lncRNA4136-1	CTD-2568A17.5
hsa-lncRNA17783-2	hsa-mir-490.1
hsa-lncRNA6434-2	RP11-10L7.1
hsa-lncRNA5445-14	LINC00205
hsa-lncRNA112	RP11-84D1.1
hsa-lncRNA575	RP11-382D12.1
hsa-lncRNA12581-2	RP11-553E24.2
hsa-lncRNA5495-2	CTA-221G9.7
hsa-lncRNA15350-8	LINC00635
hsa-lncRNA7184	RP11-756H20.1
hsa-lncRNA15693	RP11-94H6.1
hsa-lncRNA9147-2	RP11-171A24.2
hsa-lncRNA2601-10	NOVA1-AS1
hsa-lncRNA7444	RP11-405O10.2
hsa-lncRNA15443	PLS1-AS1
hsa-lncRNA9437	RP13-297E16.5
hsa-lncRNA6475-1	RP13-612N21.1
hsa-lncRNA6450-1	STPG2-AS1
hsa-lncRNA16673-6	AC091969.1
hsa-lncRNA10511-8	SFTA1P
hsa-lncRNA8712-1	CTD-2339F6.1
hsa-lncRNA16746-6	CTB-43E15.3
hsa-lncRNA8775	RP11-27N21.3
hsa-lncRNA4131-2	AC006262.6
hsa-lncRNA11662	RP11-64B16.5
hsa-lncRNA7209	AC005355.2
hsa-lncRNA7859	RP11-445F6.2
hsa-lncRNA2601-6	NOVA1-AS1
hsa-lncRNA9612	TTTY22
hsa-lncRNA16082-1	RP11-624A4.1
hsa-lncRNA15575-4	RP11-132N15.3
hsa-lncRNA6806-2	CTD-2161F6.3
hsa-lncRNA9770-3	RP11-111I12.1
hsa-lncRNA3109-1	RP11-326A19.4
hsa-lncRNA6834-1	RP11-143A12.3
hsa-lncRNA1969-1	RP11-71J4.2
hsa-lncRNA1027-14	LINC00841
hsa-lncRNA593-4	RP11-547I7.2
hsa-lncRNA4806-4	AC104088.1
hsa-lncRNA17215-3	RP11-356I2.4
hsa-lncRNA8905-5	PVT1
hsa-lncRNA27-4	RP5-1166F10.1
hsa-lncRNA930-2	NEBL-AS1
hsa-lncRNA16836-7	RP1-80N2.2
hsa-lncRNA1376	RP11-236J17.5
hsa-lncRNA5061-1	RP4-779E11.3
hsa-lncRNA16660	RP11-373N22.3
hsa-lncRNA9802-1	RP11-214L19.1
hsa-lncRNA10592-2	RP11-272J7.4
hsa-lncRNA3790	RP11-178F10.2
hsa-lncRNA804-10	RP11-439E19.3
hsa-lncRNA14114-1	AC079154.1
hsa-lncRNA14573-1	LINC00237
hsa-lncRNA7557	TRIM31-AS1
hsa-lncRNA8029-2	AC005532.5
hsa-lncRNA6073-2	RP11-324C10.1
hsa-lncRNA3592	AC090627.1
hsa-lncRNA16967-1	RP11-344J7.2
